tmdb_id,title,year,native_4k,mastering,hdr,dolby_vision,audio,tmdb_rating,cn_title,genre,date_added,has_local,emby_url
18758,To Kill with Intrigue,1977,1,Native 4K,HDR10,Dolby Vision,LPCM 2.0,5.6,剑花烟雨江南,动作/剧情,,0,
595,To Kill A Mockingbird,1962,1,Native 4K,HDR10,5.1 DTS-HD MA,,8.0,杀死一只知更鸟,剧情,,0,
577,To Die For,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.6,不惜一切,剧情/喜剧/犯罪,,0,
381,To Catch a Thief,1955,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,7.3,捉贼记,悬疑/爱情/惊悚,,0,
597,Titanic,1997,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.9,泰坦尼克号,剧情/爱情,2026-09-12,0,
49517,Tinker Tailor Soldier Spy,2011,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.6,锅匠，裁缝，士兵，间谍,剧情/惊悚/悬疑,,0,
8831,Timecop,1994,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.0,时空特警,惊悚/科幻/动作,,0,
36819,Time Bandits,1981,1,Native 4K,HDR10,Dolby Vision,LPCM 2.0,6.6,时光大盗,家庭/奇幻/科幻/冒险/喜剧,,0,
12395,Thunderheart,1992,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.4,雷霆之心,犯罪/悬疑/惊悚,,0,
986056,Thunderbolts*,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.3,雷霆特攻队*,动作/科幻/冒险,,0,
10348,Thunderbolt,1995,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,6.5,霹雳火,动作/惊悚,,0,
660,Thunderball,1965,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,007：霹雳弹,冒险/动作/惊悚,,0,
15018,Thriller: A Cruel Picture,1973,1,Native 4K,HDR10,DTS-HD MA Mono,,6.3,性女暴力日记,动作/惊悚/犯罪/恐怖/剧情,,0,
359940,"Three Billboards Outside Ebbing, Missouri",2017,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,8.1,三块广告牌,犯罪/剧情,2026-08-29,0,
17835,Threads,1984,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.6,火线,战争/剧情/科幻,,0,
76338,Thor: The Dark World,2013,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.5,雷神2：黑暗世界,动作/冒险/奇幻,2026-03-29,0,
284053,Thor: Ragnarok,2017,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.6,雷神3：诸神黄昏,动作/科幻/喜剧/冒险,2025-03-23,0,
616037,Thor: Love and Thunder,2022,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.4,雷神4：爱与雷霆,奇幻/动作/喜剧,2026-03-29,0,
10195,Thor,2011,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.8,雷神,冒险/奇幻/动作,2026-03-29,0,
11031,This Is Spinal Tap,1984,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.4,摇滚万万岁,喜剧/音乐,,0,
11524,Thief,1981,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.2,大盗独行,犯罪/惊悚/剧情,,0,
1292695,They Will Kill You,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.9,杀的就是你,动作/喜剧/恐怖/惊悚,2026-08-27,0,
8337,They Live,1988,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.3,极度空间,科幻/动作/惊悚,,0,
11071,Them!,1954,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.8,它们！,科幻/恐怖,,0,
107985,The World's End,2013,0,Upscaled 4K,HDR10+,"DTS: X, 7.1 DTS-HD MA",,6.8,世界尽头,喜剧/动作/科幻,2026-08-15,0,
724495,The Woman King,2022,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,达荷美女战士,动作/剧情/历史/战争,,0,
106646,The Wolf of Wall Street,2013,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,8.0,华尔街之狼,犯罪/剧情/喜剧,2026-09-12,0,
13666,The Wolf Man,1941,1,Native 4K,HDR10,DTS-HD MA 2.0,,7.0,狼人,恐怖/剧情,,0,
630,The Wizard of Oz,1939,1,Native 4K,HDR10+,Dolby Vision,DTS-HD MA 5.1,7.6,绿野仙踪,冒险/奇幻/家庭,,0,
310131,The Witch,2015,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.0,女巫,恐怖/剧情/悬疑/奇幻/惊悚,2026-09-11,0,
1184918,The Wild Robot,2024,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.3,荒野机器人,家庭/动画/科幻/冒险,2026-09-04,0,
16307,The Wicker Man,1973,1,Native 4K,HDR10,Dolby Vision,LPCM 2.0 Mono,7.3,异教徒,恐怖,,0,
10236,The Way We Were,1973,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.0,往日情怀,剧情/爱情,,0,
11474,The Warriors,1979,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,战士帮,动作/惊悚,,0,
27277,The War Wagon,1967,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.8,战车,西部/动作/犯罪,,0,
8974,The War of the Worlds,1953,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.8,世界大战,科幻/动作,,0,
169917,The Walk,2015,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.3,行过死荫之地,犯罪/剧情/悬疑/惊悚,,0,
293670,The Wailing,2016,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.4,哭声,恐怖/悬疑,,0,
204,The Wages of Fear,1953,1,Native 4K,SDR,LPCM Mono,,8.0,恐惧的代价,剧情/惊悚/冒险,,0,
1443,The Virgin Suicides,1999,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.1,处女之死,剧情/爱情,,0,
629,The Usual Suspects,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,8.2,非常嫌疑犯,剧情/犯罪/惊悚,,0,
117,The Untouchables,1987,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.8,铁面无私,犯罪/历史/惊悚,,0,
648579,The Unbearable Weight of Massive Talent,2022,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,天才不能承受之重,动作/喜剧/犯罪,2025-03-23,0,
5967,The Umbrellas of Cherbourg,1964,1,Native 4K,SDR,5.1 DTS-HD MA,,7.4,瑟堡的雨伞,剧情/爱情,,0,
37165,The Truman Show,1998,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.2,楚门的世界,喜剧/剧情,,0,
11219,The Trouble with Harry,1955,1,Native 4K,HDR10,DTS-HD Master Audio 2.0 Mono,,7.0,怪尸案,喜剧/悬疑,,0,
3009,The Trial,1962,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.4,审判,犯罪/剧情/悬疑,,0,
1857,The Transformers: The Movie,1986,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,变形金刚大电影,动画/科幻/动作/冒险/家庭,,0,
1857,The Transformers,1986,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,7.1,变形金刚大电影,动画/科幻/动作/冒险/家庭,,0,
3482,The Train,1964,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.6,战斗列车,战争/惊悚,,0,
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.0,毒魔复仇3：毒魔最后的诱惑,动作/喜剧/恐怖/科幻,,0,
28165,The Toxic Avenger Part II,1989,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.4,毒魔复仇2,动作/喜剧/恐怖/科幻,,0,
338969,The Toxic Avenger,2023,1,Native 4K,HDR10,5.1 DTS-HD MA,,5.9,毒魔复仇,动作/喜剧/科幻,,0,
15239,The Toxic Avenger,1984,1,Native 4K,HDR10,2.0 DTS-HD MA,,6.2,毒魔复仇,动作/喜剧/恐怖/科幻,,0,
23168,The Town,2010,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,7.2,城中大盗,犯罪/剧情/惊悚,2025-03-23,0,
27495,The Toolbox Murders,1978,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.6,工具箱杀手,恐怖/悬疑,,0,
2926,The Three Musketeers,1973,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,6.7,豪情三剑客,动作/冒险/爱情,,0,
1091,The Thing,1982,1,Native 4K,HDR10,7.1 DTS-HD-MA,,8.1,怪形,恐怖/悬疑/科幻,,0,
10781,The Texas Chainsaw Massacre: The Beginning,2006,1,Native 4K,HDR10,Dolby Vision,7.1 DTS-HD MA,6.2,德州电锯杀人狂前传,恐怖/惊悚,,0,
16337,The Texas Chainsaw Massacre 2,1986,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.7,德州电锯杀人狂2,恐怖/喜剧,,0,
9373,The Texas Chainsaw Massacre,2003,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 7.1,6.3,德州电锯杀人狂,恐怖,,0,
218,The Terminator,1984,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,终结者,动作/惊悚/科幻,,0,
6844,The Ten Commandments,1956,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 5.1,7.8,十诫,剧情/历史,,0,
8333,The Taking of Pelham One Two Three,1974,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.5,骑劫地下铁,犯罪/惊悚/动作/喜剧,,0,
13945,The Sword and the Sorcerer,1982,1,Native 4K,HDR10,Dolby Vision,DTS-HD MA 2.0,5.5,巫术神剑,动作/冒险/奇幻/恐怖,,0,
22586,The Swan Princess,1994,1,Native 4K,HDR10,Dolby Vision,7.1 DTS-HD MA,6.6,天鹅公主,家庭/动画/奇幻/冒险/喜剧,,0,
1226863,The Super Mario Galaxy Movie,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.2,超级马力欧银河大电影,家庭/喜剧/冒险/奇幻/动画,2026-08-26,0,
502356,The Super Mario Bros. Movie,2023,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.6,超级马力欧兄弟大电影,家庭/喜剧/冒险/奇幻/动画,,0,
4614,The Sum Of All Fears,2002,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,6.4,惊天核网,惊悚/动作/剧情,2026-09-11,0,
436969,The Suicide Squad,2021,1,Native 4K,HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,X特遣队：全员集结,动作/喜剧/冒险,2025-03-23,0,
5121,The Sugarland Express,1974,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.6,横冲直撞大逃亡,犯罪/剧情,,0,
933260,The Substance,2024,0,Both,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,某种物质,恐怖/科幻,2026-05-06,0,
42160,The Stunt Man,1980,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.6,特技替身,动作/喜剧/剧情/惊悚/爱情,,0,
1010600,The Strangers: Chapter 1,2024,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",5.7,陌生人：第一章,恐怖/惊悚,,0,
404,The Straight Story,1999,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.7,史崔特先生的故事,剧情/冒险,,0,
9277,The Sting,1973,1,Native 4K,HDR10,DTS-HD MA 5.1,,8.0,骗中骗,喜剧/犯罪/剧情,2026-08-28,0,
25155,The Stepfather,1987,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.5,继父,恐怖/惊悚,,0,
454992,The Spy Who Dumped Me,2018,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,我的间谍前男友,喜剧/动作/冒险,,0,
795522,The Spine of Night,2021,0,Upscaled 4K,SDR,5.1 DTS-HD MA,,6.0,夜脊,动画/奇幻/动作/恐怖,,0,
15121,The Sound of Music,1965,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.7,音乐之声,剧情/家庭/音乐/爱情,,0,
372343,The Snowman,2017,1,Native 4K,Dolby Vision,5.1 DTS-HD MA,,5.2,雪人,犯罪/惊悚/悬疑/恐怖,2026-08-28,0,
77931,The Smurfs 2,2013,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.7,蓝精灵2,奇幻/家庭/喜剧/动画,2026-09-11,0,
41513,The Smurfs,2011,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.8,蓝精灵,动画/家庭/冒险/喜剧/奇幻,2026-09-11,0,
760329,The Smashing Machine,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,粉碎机,剧情/历史/动作,,0,
745,The Sixth Sense,1999,1,Native 4K,HDR10,5.1 DTS-HD MA,,8.0,第六感,悬疑/惊悚/剧情,2026-08-29,0,
107068,The Sinful Nuns of Saint Valentine,1974,1,Native 4K,HDR10,Dolby Vision,Lossless Mono,4.4,烈火教堂,剧情/恐怖,,0,
274,The Silence of The Lambs,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,8.3,沉默的羔羊,犯罪/惊悚/剧情,,0,
970947,The Shrouds,2024,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.8,裹尸布,科幻/剧情/恐怖,,0,
694,The Shining,1980,1,Native 4K,HDR10+,Dolby Vision,DTS-HD MA 5.1,8.2,闪灵,恐怖/惊悚,,0,
278,The Shawshank Redemption,1994,1,Native 4K,HDR10,5.1 DTS-HD MA,,8.7,肖申克的救赎,剧情/犯罪,2025-03-23,0,
399055,The Shape of Water,2017,0,Upscaled 4K,HDR10,5.1 DTS-HD-MA,,7.2,水形物语,剧情/奇幻/爱情,,0,
332567,The Shallows,2016,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.4,鲨滩,恐怖/剧情/惊悚,2026-09-11,0,
42987,The Servant,1963,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.6,仆人,剧情,,0,
412117,The Secret Life of Pets 2,2019,0,Upscaled 4K,HDR & HDR10+,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,爱宠大机密2,动画/喜剧/家庭/冒险,,0,
328111,The Secret Life of Pets,2016,0,Upscaled 4K,HDR & HDR10,"Dolby Atmos, True-HD 7.1",,6.3,爱宠大机密,动画/喜剧/家庭/冒险,,0,
1220564,The Secret Agent,2025,1,Native 4K,HDR10,Dolby Vision,7.1 DTS-HD MA,7.2,密探,惊悚/剧情/犯罪,,0,
3114,The Searchers,1956,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,7.7,搜索者,西部,,0,
9334,The Scorpion King,2002,1,Native 4K,HDR10,"DTS: X, 7.1 DTS-HD MA",,5.6,蝎子王,动作/冒险/奇幻,,0,
11371,The Score,2001,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.7,大买卖,动作/犯罪/惊悚/悬疑/剧情,,0,
352292,The Scarlet Lady,1928,1,Native 4K,SDR,2.0 DTS-HD MA,,7.0,绯红小姐,剧情,,0,
10003,The Saint,1997,1,Native 4K,HDR10,Dolby Vision,Dolby TrueHD 5.1,6.1,圣徒,惊悚/动作/爱情/科幻/冒险,,0,
798645,The Running Man,2025,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,猎杀游戏,动作/惊悚/科幻,,0,
865,The Running Man,1987,1,Native 4K,HDR10,Dolby Vision,7.1 DTS-HD-MA,6.5,过关斩将,动作/惊悚/科幻,,0,
10159,The Rundown,2003,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.4,丛林奇兵,冒险/动作/喜剧/惊悚,,0,
36685,The Rocky Horror Picture Show,1975,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,洛基恐怖秀,喜剧/科幻/恐怖,,0,
37698,The Roaring Twenties,1939,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,7.5,私枭血,犯罪/剧情/惊悚,,0,
120,The Ring,2002,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,8.4,指环王1：护戒使者,冒险/奇幻/动作,2026-09-12,0,
281957,The Revenant,2015,1,Native 4K,HDR10,7.1 DTS-HD-MA,,7.5,荒野猎人,西部/剧情/冒险,,0,
11843,The Return of the Pink Panther,1975,1,Native 4K,Dolby Vision,5.1 DTS-HD MA,,6.8,乌龙帮办再显神通,喜剧/犯罪/悬疑,,0,
10925,The Return of the Living Dead,1985,1,Native 4K,HDR10,DTS-HD MA 5.1,,7.2,活死人归来,喜剧/恐怖/科幻,,0,
1245,The Remains of the Day,1993,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.4,告别有情天,剧情/爱情,,0,
19542,The Red Shoes,1948,1,Native 4K,HDR10,Dolby Vision,LPCM Mono,8.0,红菱艳,剧情/爱情,,0,
7341,The Rage: Carrie 2,1999,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,5.7,魔女嘉莉2：邪气逼人,恐怖/惊悚/科幻,,0,
12106,The Quick and the Dead,1995,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,致命快感,西部/动作/剧情/惊悚,,0,
316727,The Purge: Election Year,2016,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",,6.4,人类清除计划3,动作/恐怖/惊悚,,0,
238636,The Purge: Anarchy,2014,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",,6.6,人类清除计划2,恐怖/惊悚,,0,
158015,The Purge,2013,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS HD-MA",,6.2,人类清除计划,科幻/恐怖/惊悚,,0,
7220,The Punisher,2004,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.4,惩罚者,动作/犯罪/剧情,,0,
645788,The Protégé,2021,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,门徒,动作/惊悚/犯罪,,0,
1128650,The Prosecutor,2024,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,误判,动作/剧情/犯罪/惊悚,,0,
2493,The Princess Bride,1987,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD-MA,7.7,公主新娘,冒险/奇幻/家庭,,0,
600050,The Price She Paid,1924,1,Native 4K,SDR,2.0 DTS-HD MA,,5.3,The Price She Paid,剧情/爱情,,0,
1124,The Prestige,2006,1,Native 4K,HDR10,5.1 DTS-HD-MA,,8.2,致命魔术,剧情/悬疑/科幻,2026-09-11,0,
346910,The Predator,2018,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.6,铁血战士,科幻/动作/惊悚,,0,
600583,The Power of the Dog,2021,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.7,犬之力,剧情/西部,,0,
446354,The Post,2017,1,Native 4K,HDR10,7.1 DTS-HD-MA,,7.0,华盛顿邮报,剧情/历史,,0,
5255,The Polar Express,2004,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,6.7,极地特快,冒险/动画/家庭/奇幻,,0,
12268,The Pink Panther Strikes Again,1976,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.9,乌龙帮办行大运,喜剧/犯罪,,0,
936,The Pink Panther,1963,1,Native 4K,Dolby Vision,5.1 DTS-HD MA,,6.8,粉红豹系列：偷香窃玉,喜剧/犯罪,,0,
713,The Piano,1993,1,Native 4K,HDR & HDR10+,Dolby Vision,5.1 DTS-HD-MA,7.4,钢琴课,剧情/爱情,,0,
1137350,The Phoenician Scheme,2025,1,Native 4K,HDR10,Dolby Vision,Dolby Atmos,6.5,腓尼基计划,喜剧/冒险/犯罪,2026-05-06,0,
1630,The People vs. Larry Flynt,1996,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.0,性书大亨,剧情,,0,
13122,The People Under the Stairs,1991,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.6,阶梯下的恶魔,恐怖/喜剧,,0,
227973,The Peanuts Movie,2015,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.0,史努比：花生大电影,动画/喜剧/家庭,,0,
2024,The Patriot,2000,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.2,爱国者,剧情/历史/战争/动作,,0,
531876,The Outpost,2020,1,Native 4K,SDR,5.1 DTS-HD-MA,,6.9,前哨,战争/剧情/历史/动作,,0,
10747,The Outlaw Josey Wales,1976,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.5,西部执法者,西部,,0,
968051,The Nun II,2023,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,修女2,恐怖,,0,
439079,The Nun,2018,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.9,修女,恐怖,2026-03-28,0,
639933,The Northman,2022,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,北欧人,动作/冒险/奇幻,,0,
9479,The Nightmare Before Christmas,1993,1,Native 4K,HDR10,7.1 DTS-HD MA,,7.8,圣诞夜惊魂,奇幻/动画/家庭,,0,
107402,The Night of the Damned,1971,1,Native 4K,HDR10,2.0 DTS-HD MA,,5.9,地狱之夜,恐怖,,0,
290250,The Nice Guys,2016,0,Upscaled 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.1,耐撕侦探,喜剧/犯罪/动作,,0,
30874,The New York Ripper,1982,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.3,纽约杀人狂,恐怖/犯罪/惊悚/悬疑,,0,
340102,The New Mutants,2020,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.0,新变种人,科幻/恐怖,,0,
301365,The Neon Demon,2016,1,Native 4K,SDR,5.1 DTS-HD-MA,,6.5,霓虹恶魔,恐怖/惊悚,2026-09-11,0,
11393,The Natural,1984,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.9,天生好手,剧情,,0,
192,The Name of the Rose,1986,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.5,玫瑰之名,剧情/惊悚/悬疑,,0,
37136,The Naked Gun: From the Files of Police Squad!,1988,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.3,白头神探,喜剧/犯罪,,0,
1035259,The Naked Gun,2025,1,Native 4K,HDR10,Dolby Vision,Dolby Atmos,6.3,白头神探：智斗灭世狂人,喜剧/犯罪/动作,,0,
11899,The Muppets Take Manhattan,1984,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.6,木偶出征百老汇,爱情/喜剧/家庭,,0,
1735,The Mummy:Tomb of the Dragon Emperor,2008,0,Upscaled 4K,HDR10,"DTS: X, 7.1 DTS-HD MA",,5.5,木乃伊3：龙帝之墓,冒险/动作/奇幻,2026-04-12,0,
1734,The Mummy: Returns,2001,1,Native 4K,HDR10,"DTS: X, 7.1 DTS-HD MA",,6.4,木乃伊2：木乃伊归来,冒险/动作/奇幻,2026-04-12,0,
564,The Mummy,2026,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,木乃伊,冒险/动作/奇幻,2026-09-12,0,
282035,The Mummy,2017,0,Upscaled 4K,HDR,"Dolby Atmos, True-HD 7.1",,5.5,新木乃伊,奇幻/惊悚/动作/冒险/恐怖,2025-03-23,0,
504172,The Mule,2018,0,Upscaled 4K,HDR10,5.1 DTS-HD MA,,6.9,骡子,犯罪/剧情/惊悚,2026-09-11,0,
290512,The Mountain Between Us,2017,0,Upscaled 4K,HDR10,7.1 DTS-HD MA,,6.6,远山恋人,剧情/冒险/爱情,2026-09-11,0,
48693,The Mother and the Whore,1973,1,Native 4K,SDR,LPCM Mono,,7.3,母亲与娼妓,剧情/爱情,,0,
1124620,The Monkey,2025,1,Native 4K,HDR10,5.1 DTS-HD MA,,6.0,怪猴,恐怖/喜剧,,0,
6028,The Mirror Crack'd,1980,1,Native 4K,HDR10,Dolby Vision,2.0 DTS-HD MA,6.1,破镜谋杀案,悬疑/犯罪/惊悚,,0,
799583,The Ministry of Ungentlemanly Warfare,2024,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,7.0,盟军敢死队,动作/喜剧/战争,2025-03-23,0,
345940,The Meg,2018,0,Upscaled 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.3,巨齿鲨,动作/科幻/恐怖,2025-03-23,0,
198663,The Maze Runner,2014,0,Upscaled 4K,HDR10,7.1 DTS-HD MA,,7.2,移动迷宫,动作/悬疑/科幻/惊悚,,0,
605,The Matrix Revolutions,2003,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.8,黑客帝国3：矩阵革命,冒险/动作/惊悚/科幻,2025-03-23,0,
624860,The Matrix Resurrections,2021,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",6.3,黑客帝国4：矩阵重启,科幻/动作/冒险,2025-03-23,0,
604,The Matrix Reloaded,2003,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.1,黑客帝国2：重装上阵,冒险/动作/惊悚/科幻,2025-03-23,0,
603,The Matrix,1999,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",8.3,黑客帝国,动作/科幻,2025-03-23,0,
9342,The Mask of Zorro,1998,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.6,佐罗的面具,动作/冒险,2025-03-23,0,
854,The Mask,1994,1,Native 4K,HDR10,Dolby Vision,"Dolby Atmos, True-HD 7.1",7.0,变相怪杰,喜剧/奇幻/犯罪/爱情,,0,
609681,The Marvels,2023,0,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",,5.9,惊奇队长2,科幻/冒险/动作,2025-03-23,0,
286217,The Martian,2015,0,Legacy,Upscaled 4K,HDR10,"Dolby Atmos, True-HD 7.1",7.7,火星救援,科幻/剧情/冒险,,0,
286217,The Martian,2015,0,Legacy,Upscaled 4K,HDR10,7.1 DTS-HD-MA,7.7,火星救援,科幻/剧情/冒险,,0,
524369,The Many Saints of Newark,2021,1,Native 4K,HDR10,"Dolby Atmos, True-HD 7.1",,6.3,纽瓦克众圣,犯罪/剧情,,0,
13559,The Mangler,1995,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,4.9,绞肉机,恐怖/惊悚,,0,
14462,The Manchurian Candidate,2004,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,6.5,满洲候选人,惊悚/剧情/悬疑,,0,
10778,The Man Who Wasn't There,2001,1,Native 4K,HDR10,Dolby Vision,5.1 DTS-HD MA,7.5,缺席的人,犯罪/剧情,2026-03-16,0,
11697,The Man Who Shot Liberty Valance,1962,1,Native 4K,HDR10,Dolby Vision,True-HD 5.1,7.8,双虎屠龙,西部,,0,
574,The Man Who Knew Too Much,1956,1,Native 4K,HDR10,5.1 DTS-HD MA,,7.4,擒凶记,惊悚/悬疑/剧情,,0,
